key,amount,timestamp,category
normal_key_1,233.28834525674722,2026-03-31T16:45:27.861+08:00,standard
normal_key_1,279.71515167898633,2026-03-31T16:45:27.861+08:00,standard
normal_key_1,511.5953888185437,2026-03-31T16:45:27.861+08:00,standard
normal_key_1,82.37494866551572,2026-03-31T16:45:27.861+08:00,standard
normal_key_1,814.7073065976855,2026-03-31T16:45:27.861+08:00,standard
normal_key_1,861.5391624575318,2026-03-31T16:45:27.861+08:00,standard
normal_key_1,981.1826896642667,2026-03-31T16:45:27.861+08:00,standard
normal_key_1,745.0527594741667,2026-03-31T16:45:27.861+08:00,standard
normal_key_1,986.4342219677956,2026-03-31T16:45:27.861+08:00,standard
normal_key_1,856.6557850604693,2026-03-31T16:45:27.861+08:00,standard
normal_key_1,421.3698155411728,2026-03-31T16:45:27.861+08:00,standard
normal_key_1,863.2030159803576,2026-03-31T16:45:27.861+08:00,standard
normal_key_1,602.325322260804,2026-03-31T16:45:27.861+08:00,standard
normal_key_1,893.7542505705057,2026-03-31T16:45:27.861+08:00,standard
normal_key_1,64.55393174140147,2026-03-31T16:45:27.861+08:00,standard
normal_key_2,382.5606200928552,2026-03-31T16:45:27.861+08:00,standard
normal_key_2,296.1135162643323,2026-03-31T16:45:27.861+08:00,standard
normal_key_2,771.8399089329582,2026-03-31T16:45:27.861+08:00,standard
normal_key_2,638.7939917651069,2026-03-31T16:45:27.861+08:00,standard
normal_key_2,232.99429561566967,2026-03-31T16:45:27.861+08:00,standard
normal_key_2,844.1281799068165,2026-03-31T16:45:27.861+08:00,standard
normal_key_2,762.7687693627495,2026-03-31T16:45:27.861+08:00,standard
normal_key_2,274.2074482941718,2026-03-31T16:45:27.861+08:00,standard
normal_key_2,973.6407229639518,2026-03-31T16:45:27.861+08:00,standard
normal_key_2,60.75125058619805,2026-03-31T16:45:27.861+08:00,standard
normal_key_2,729.6736327729421,2026-03-31T16:45:27.861+08:00,standard
normal_key_2,613.2652668167485,2026-03-31T16:45:27.861+08:00,standard
normal_key_2,455.2493142792632,2026-03-31T16:45:27.861+08:00,standard
normal_key_2,896.6757225420035,2026-03-31T16:45:27.861+08:00,standard
normal_key_2,882.9161778140556,2026-03-31T16:45:27.861+08:00,standard
normal_key_2,803.9550141225293,2026-03-31T16:45:27.861+08:00,standard
normal_key_2,319.2531902897271,2026-03-31T16:45:27.861+08:00,standard
normal_key_2,439.6898343111782,2026-03-31T16:45:27.861+08:00,standard
normal_key_2,312.2127427147331,2026-03-31T16:45:27.861+08:00,standard
normal_key_2,781.616685871545,2026-03-31T16:45:27.861+08:00,standard
normal_key_3,482.0063687665742,2026-03-31T16:45:27.861+08:00,standard
normal_key_3,628.830039669354,2026-03-31T16:45:27.861+08:00,standard
normal_key_3,198.70991271803345,2026-03-31T16:45:27.861+08:00,standard
normal_key_3,530.9040500576151,2026-03-31T16:45:27.861+08:00,standard
normal_key_3,800.3758296837658,2026-03-31T16:45:27.861+08:00,standard
normal_key_3,894.4913569750967,2026-03-31T16:45:27.861+08:00,standard
normal_key_3,811.264857929319,2026-03-31T16:45:27.861+08:00,standard
normal_key_3,325.04012158808126,2026-03-31T16:45:27.861+08:00,standard
normal_key_3,638.1157497159974,2026-03-31T16:45:27.861+08:00,standard
normal_key_3,388.5136835249591,2026-03-31T16:45:27.861+08:00,standard
normal_key_3,576.8400087726476,2026-03-31T16:45:27.861+08:00,standard
normal_key_3,380.1710366672117,2026-03-31T16:45:27.861+08:00,standard
normal_key_3,675.648112705114,2026-03-31T16:45:27.861+08:00,standard
normal_key_3,931.9263396085888,2026-03-31T16:45:27.861+08:00,standard
normal_key_3,470.6975624176872,2026-03-31T16:45:27.861+08:00,standard
normal_key_3,210.42234948190548,2026-03-31T16:45:27.861+08:00,standard
normal_key_3,362.9140441741162,2026-03-31T16:45:27.861+08:00,standard
normal_key_3,809.8902001235929,2026-03-31T16:45:27.861+08:00,standard
normal_key_3,796.3520766736808,2026-03-31T16:45:27.861+08:00,standard
normal_key_3,991.2634387218693,2026-03-31T16:45:27.861+08:00,standard
normal_key_4,749.9529158198973,2026-03-31T16:45:27.861+08:00,standard
normal_key_4,550.7155106414496,2026-03-31T16:45:27.861+08:00,standard
normal_key_4,455.90960791820754,2026-03-31T16:45:27.861+08:00,standard
normal_key_4,733.5742621214223,2026-03-31T16:45:27.861+08:00,standard
normal_key_4,233.03170595830306,2026-03-31T16:45:27.861+08:00,standard
normal_key_4,101.51260693402445,2026-03-31T16:45:27.861+08:00,standard
normal_key_4,154.4511922205923,2026-03-31T16:45:27.861+08:00,standard
normal_key_4,896.4279727053366,2026-03-31T16:45:27.861+08:00,standard
normal_key_4,336.07302509579074,2026-03-31T16:45:27.861+08:00,standard
normal_key_4,198.72916134819494,2026-03-31T16:45:27.861+08:00,standard
normal_key_4,210.65332526003291,2026-03-31T16:45:27.861+08:00,standard
normal_key_4,59.76093927182646,2026-03-31T16:45:27.861+08:00,standard
normal_key_4,996.978267253402,2026-03-31T16:45:27.861+08:00,standard
normal_key_4,98.1827946211332,2026-03-31T16:45:27.861+08:00,standard
normal_key_4,929.5833940186651,2026-03-31T16:45:27.861+08:00,standard
normal_key_4,374.3675324855768,2026-03-31T16:45:27.861+08:00,standard
normal_key_4,395.37002848374766,2026-03-31T16:45:27.861+08:00,standard
normal_key_4,897.3804629912536,2026-03-31T16:45:27.861+08:00,standard
normal_key_4,601.9236653350358,2026-03-31T16:45:27.861+08:00,standard
normal_key_4,120.11957365145724,2026-03-31T16:45:27.861+08:00,standard
normal_key_5,720.7665402674539,2026-03-31T16:45:27.861+08:00,standard
normal_key_5,875.3829831122945,2026-03-31T16:45:27.861+08:00,standard
normal_key_5,463.0336612004371,2026-03-31T16:45:27.861+08:00,standard
normal_key_5,404.0011856249106,2026-03-31T16:45:27.861+08:00,standard
normal_key_5,779.8605975864059,2026-03-31T16:45:27.861+08:00,standard
normal_key_5,208.44064879445952,2026-03-31T16:45:27.861+08:00,standard
normal_key_5,759.3253770086156,2026-03-31T16:45:27.861+08:00,standard
normal_key_5,776.9281940753789,2026-03-31T16:45:27.861+08:00,standard
normal_key_5,904.9247737930065,2026-03-31T16:45:27.861+08:00,standard
normal_key_5,111.43942097823202,2026-03-31T16:45:27.861+08:00,standard
normal_key_5,223.5434358239707,2026-03-31T16:45:27.861+08:00,standard
normal_key_5,138.04678584426492,2026-03-31T16:45:27.861+08:00,standard
normal_key_5,33.58654610369932,2026-03-31T16:45:27.861+08:00,standard
normal_key_5,519.7600386949634,2026-03-31T16:45:27.861+08:00,standard
normal_key_5,745.9979436223505,2026-03-31T16:45:27.861+08:00,standard
normal_key_5,393.2711057724116,2026-03-31T16:45:27.861+08:00,standard
normal_key_5,262.6373896639176,2026-03-31T16:45:27.861+08:00,standard
normal_key_5,548.5242121032256,2026-03-31T16:45:27.861+08:00,standard
normal_key_5,924.2573945906296,2026-03-31T16:45:27.861+08:00,standard
normal_key_5,251.20828694339585,2026-03-31T16:45:27.861+08:00,standard
normal_key_6,595.6948609903362,2026-03-31T16:45:27.861+08:00,standard
normal_key_6,751.767078013641,2026-03-31T16:45:27.861+08:00,standard
normal_key_6,728.2575077988598,2026-03-31T16:45:27.861+08:00,standard
normal_key_6,26.65613545027132,2026-03-31T16:45:27.861+08:00,standard
normal_key_6,285.46601892720423,2026-03-31T16:45:27.861+08:00,standard
normal_key_6,178.44199905231116,2026-03-31T16:45:27.861+08:00,standard
normal_key_6,188.046575962107,2026-03-31T16:45:27.861+08:00,standard
normal_key_6,648.5597401554007,2026-03-31T16:45:27.861+08:00,standard
normal_key_6,219.0708246421592,2026-03-31T16:45:27.861+08:00,standard
normal_key_6,661.5228646907746,2026-03-31T16:45:27.861+08:00,standard
normal_key_6,198.4689926903178,2026-03-31T16:45:27.861+08:00,standard
normal_key_6,130.39584196729083,2026-03-31T16:45:27.861+08:00,standard
normal_key_6,106.4303586932951,2026-03-31T16:45:27.861+08:00,standard
normal_key_6,466.18785369767,2026-03-31T16:45:27.861+08:00,standard
normal_key_6,551.2753367038839,2026-03-31T16:45:27.861+08:00,standard
normal_key_6,582.7670501152621,2026-03-31T16:45:27.861+08:00,standard
normal_key_6,468.9787206624319,2026-03-31T16:45:27.861+08:00,standard
normal_key_6,798.0348200640119,2026-03-31T16:45:27.861+08:00,standard
normal_key_6,92.4933470463902,2026-03-31T16:45:27.861+08:00,standard
normal_key_6,776.8620048568283,2026-03-31T16:45:27.861+08:00,standard
normal_key_7,918.7866584900672,2026-03-31T16:45:27.861+08:00,standard
normal_key_7,597.9253701094523,2026-03-31T16:45:27.861+08:00,standard
normal_key_7,214.88963306617615,2026-03-31T16:45:27.861+08:00,standard
normal_key_7,230.85250758758758,2026-03-31T16:45:27.861+08:00,standard
normal_key_7,723.2022217892528,2026-03-31T16:45:27.861+08:00,standard
normal_key_7,770.4311129213058,2026-03-31T16:45:27.861+08:00,standard
normal_key_7,491.2490710683169,2026-03-31T16:45:27.861+08:00,standard
normal_key_7,477.6928673003303,2026-03-31T16:45:27.861+08:00,standard
normal_key_7,142.06784242231038,2026-03-31T16:45:27.861+08:00,standard
normal_key_7,363.10492670444773,2026-03-31T16:45:27.861+08:00,standard
normal_key_7,393.48645398268127,2026-03-31T16:45:27.861+08:00,standard
normal_key_7,666.7077332139141,2026-03-31T16:45:27.861+08:00,standard
normal_key_7,793.6502749794541,2026-03-31T16:45:27.861+08:00,standard
normal_key_7,478.6501982428416,2026-03-31T16:45:27.861+08:00,standard
normal_key_7,386.81279175425743,2026-03-31T16:45:27.861+08:00,standard
normal_key_7,786.3840928376791,2026-03-31T16:45:27.861+08:00,standard
normal_key_7,278.80867745879306,2026-03-31T16:45:27.861+08:00,standard
normal_key_7,669.7987999062141,2026-03-31T16:45:27.861+08:00,standard
normal_key_7,714.2565405674803,2026-03-31T16:45:27.861+08:00,standard
normal_key_7,851.4462172548502,2026-03-31T16:45:27.861+08:00,standard
normal_key_8,190.26077481928468,2026-03-31T16:45:27.861+08:00,standard
normal_key_8,960.8892860695079,2026-03-31T16:45:27.861+08:00,standard
normal_key_8,305.3062364465155,2026-03-31T16:45:27.861+08:00,standard
normal_key_8,793.2396588605035,2026-03-31T16:45:27.861+08:00,standard
normal_key_8,198.56563840929107,2026-03-31T16:45:27.861+08:00,standard
normal_key_8,642.3319179169955,2026-03-31T16:45:27.861+08:00,standard
normal_key_8,522.0174700067645,2026-03-31T16:45:27.861+08:00,standard
normal_key_8,482.8890026497328,2026-03-31T16:45:27.861+08:00,standard
normal_key_8,721.8401532537638,2026-03-31T16:45:27.861+08:00,standard
normal_key_8,677.5335067483237,2026-03-31T16:45:27.861+08:00,standard
normal_key_8,677.3507421424667,2026-03-31T16:45:27.861+08:00,standard
normal_key_8,254.7664520045507,2026-03-31T16:45:27.861+08:00,standard
normal_key_8,90.48132858874408,2026-03-31T16:45:27.861+08:00,standard
normal_key_8,156.41025106519822,2026-03-31T16:45:27.861+08:00,standard
normal_key_8,102.66500648720533,2026-03-31T16:45:27.861+08:00,standard
normal_key_8,536.4949722601357,2026-03-31T16:45:27.861+08:00,standard
normal_key_8,262.20214750015606,2026-03-31T16:45:27.861+08:00,standard
normal_key_8,743.0874440746671,2026-03-31T16:45:27.861+08:00,standard
normal_key_8,657.1269938950463,2026-03-31T16:45:27.861+08:00,standard
normal_key_8,537.6498133060705,2026-03-31T16:45:27.861+08:00,standard
normal_key_9,857.3858431870798,2026-03-31T16:45:27.861+08:00,standard
normal_key_9,280.1604157288933,2026-03-31T16:45:27.861+08:00,standard
normal_key_9,66.00539186490923,2026-03-31T16:45:27.861+08:00,standard
normal_key_9,209.0822801831898,2026-03-31T16:45:27.861+08:00,standard
normal_key_9,233.3459229689733,2026-03-31T16:45:27.861+08:00,standard
normal_key_9,25.70350300021986,2026-03-31T16:45:27.861+08:00,standard
normal_key_9,238.0335660868241,2026-03-31T16:45:27.861+08:00,standard
normal_key_9,523.9342189568337,2026-03-31T16:45:27.861+08:00,standard
normal_key_9,77.29746488116528,2026-03-31T16:45:27.861+08:00,standard
normal_key_9,289.47415047969935,2026-03-31T16:45:27.861+08:00,standard
normal_key_9,956.004493073122,2026-03-31T16:45:27.861+08:00,standard
normal_key_9,995.5059228109926,2026-03-31T16:45:27.861+08:00,standard
normal_key_9,168.09112778003723,2026-03-31T16:45:27.861+08:00,standard
normal_key_9,627.7819472271756,2026-03-31T16:45:27.861+08:00,standard
normal_key_9,384.65194392072823,2026-03-31T16:45:27.861+08:00,standard
normal_key_9,953.8745800248828,2026-03-31T16:45:27.861+08:00,standard
normal_key_9,285.0990694883647,2026-03-31T16:45:27.861+08:00,standard
normal_key_9,931.7153099290227,2026-03-31T16:45:27.861+08:00,standard
normal_key_9,867.8633570272974,2026-03-31T16:45:27.861+08:00,standard
normal_key_9,170.7959956288287,2026-03-31T16:45:27.861+08:00,standard
normal_key_10,912.2570739939881,2026-03-31T16:45:27.861+08:00,standard
normal_key_10,569.0999630801728,2026-03-31T16:45:27.861+08:00,standard
normal_key_10,242.68639351743937,2026-03-31T16:45:27.861+08:00,standard
normal_key_10,726.3512215437808,2026-03-31T16:45:27.861+08:00,standard
normal_key_10,981.1747357802484,2026-03-31T16:45:27.861+08:00,standard
normal_key_10,56.43499708064305,2026-03-31T16:45:27.861+08:00,standard
normal_key_10,226.28449098929943,2026-03-31T16:45:27.861+08:00,standard
normal_key_10,274.44102032742643,2026-03-31T16:45:27.861+08:00,standard
normal_key_10,974.0125394079712,2026-03-31T16:45:27.861+08:00,standard
normal_key_10,285.03962115206093,2026-03-31T16:45:27.861+08:00,standard
normal_key_10,965.257582473194,2026-03-31T16:45:27.861+08:00,standard
normal_key_10,162.5562386899448,2026-03-31T16:45:27.861+08:00,standard
normal_key_10,910.1380989420946,2026-03-31T16:45:27.861+08:00,standard
normal_key_10,829.1431684059868,2026-03-31T16:45:27.861+08:00,standard
normal_key_10,259.6084550647561,2026-03-31T16:45:27.861+08:00,standard
normal_key_10,367.7453608485584,2026-03-31T16:45:27.861+08:00,standard
normal_key_10,386.88976093456836,2026-03-31T16:45:27.861+08:00,standard
normal_key_10,115.48675721299023,2026-03-31T16:45:27.861+08:00,standard
normal_key_10,823.7100979017798,2026-03-31T16:45:27.861+08:00,standard
normal_key_10,448.2928056869245,2026-03-31T16:45:27.861+08:00,standard
normal_key_11,356.67446022713307,2026-03-31T16:45:27.861+08:00,standard
normal_key_11,161.14662248133726,2026-03-31T16:45:27.861+08:00,standard
normal_key_11,875.050457752474,2026-03-31T16:45:27.861+08:00,standard
normal_key_11,799.3884492819342,2026-03-31T16:45:27.861+08:00,standard
normal_key_11,706.3825444238385,2026-03-31T16:45:27.861+08:00,standard
normal_key_11,294.2041288073387,2026-03-31T16:45:27.861+08:00,standard
normal_key_11,66.68770795339879,2026-03-31T16:45:27.861+08:00,standard
normal_key_11,87.07708939258619,2026-03-31T16:45:27.861+08:00,standard
normal_key_11,136.00300624844084,2026-03-31T16:45:27.861+08:00,standard
normal_key_11,739.7455543121071,2026-03-31T16:45:27.861+08:00,standard
normal_key_11,595.8292536254667,2026-03-31T16:45:27.861+08:00,standard
normal_key_11,932.8711849965591,2026-03-31T16:45:27.861+08:00,standard
normal_key_11,867.5346345094763,2026-03-31T16:45:27.861+08:00,standard
normal_key_11,545.2492138418972,2026-03-31T16:45:27.861+08:00,standard
normal_key_11,831.9589049040245,2026-03-31T16:45:27.861+08:00,standard
normal_key_11,816.7035176608217,2026-03-31T16:45:27.861+08:00,standard
normal_key_11,852.7986537707482,2026-03-31T16:45:27.861+08:00,standard
normal_key_11,980.87307162036,2026-03-31T16:45:27.861+08:00,standard
normal_key_11,258.2443895828774,2026-03-31T16:45:27.861+08:00,standard
normal_key_11,339.3636284465655,2026-03-31T16:45:27.861+08:00,standard
normal_key_12,67.12053540220796,2026-03-31T16:45:27.861+08:00,standard
normal_key_12,702.789540131922,2026-03-31T16:45:27.861+08:00,standard
normal_key_12,406.4865623783923,2026-03-31T16:45:27.861+08:00,standard
normal_key_12,822.2030709118802,2026-03-31T16:45:27.861+08:00,standard
normal_key_12,296.35760991187414,2026-03-31T16:45:27.861+08:00,standard
normal_key_12,682.3785532675142,2026-03-31T16:45:27.861+08:00,standard
normal_key_12,258.0088527154032,2026-03-31T16:45:27.861+08:00,standard
normal_key_12,600.4751929078377,2026-03-31T16:45:27.861+08:00,standard
normal_key_12,946.2837786654998,2026-03-31T16:45:27.861+08:00,standard
normal_key_12,369.3640421831948,2026-03-31T16:45:27.861+08:00,standard
normal_key_12,837.1288387339489,2026-03-31T16:45:27.861+08:00,standard
normal_key_12,264.85499042294134,2026-03-31T16:45:27.861+08:00,standard
normal_key_12,106.15954790157802,2026-03-31T16:45:27.861+08:00,standard
normal_key_12,164.61313525114548,2026-03-31T16:45:27.861+08:00,standard
normal_key_12,643.4425333817569,2026-03-31T16:45:27.861+08:00,standard
normal_key_12,293.71554800547347,2026-03-31T16:45:27.861+08:00,standard
normal_key_12,54.73169137942097,2026-03-31T16:45:27.861+08:00,standard
normal_key_12,850.6358335905122,2026-03-31T16:45:27.861+08:00,standard
normal_key_12,973.3993886713638,2026-03-31T16:45:27.861+08:00,standard
normal_key_12,85.04743127765458,2026-03-31T16:45:27.861+08:00,standard
normal_key_13,238.61408194759002,2026-03-31T16:45:27.861+08:00,standard
normal_key_13,753.8615140158279,2026-03-31T16:45:27.861+08:00,standard
normal_key_13,280.0548989186305,2026-03-31T16:45:27.861+08:00,standard
normal_key_13,302.0052704267017,2026-03-31T16:45:27.861+08:00,standard
normal_key_13,737.5612124670332,2026-03-31T16:45:27.861+08:00,standard
normal_key_13,667.5411692157978,2026-03-31T16:45:27.861+08:00,standard
normal_key_13,867.5128253249774,2026-03-31T16:45:27.861+08:00,standard
normal_key_13,272.285098987779,2026-03-31T16:45:27.861+08:00,standard
normal_key_13,608.396294699272,2026-03-31T16:45:27.861+08:00,standard
normal_key_13,676.2424805659547,2026-03-31T16:45:27.861+08:00,standard
normal_key_13,556.0960208933635,2026-03-31T16:45:27.861+08:00,standard
normal_key_13,943.7832691501009,2026-03-31T16:45:27.861+08:00,standard
normal_key_13,417.7556862528279,2026-03-31T16:45:27.861+08:00,standard
normal_key_13,72.63762697521307,2026-03-31T16:45:27.861+08:00,standard
normal_key_13,996.6927527849791,2026-03-31T16:45:27.861+08:00,standard
normal_key_13,707.9245182282848,2026-03-31T16:45:27.861+08:00,standard
normal_key_13,618.1004595476419,2026-03-31T16:45:27.861+08:00,standard
normal_key_13,284.30522348690334,2026-03-31T16:45:27.861+08:00,standard
normal_key_13,800.1210492426975,2026-03-31T16:45:27.861+08:00,standard
normal_key_13,616.1722526473441,2026-03-31T16:45:27.861+08:00,standard
normal_key_14,10.79768045826553,2026-03-31T16:45:27.861+08:00,standard
normal_key_14,804.3216540636297,2026-03-31T16:45:27.861+08:00,standard
normal_key_14,313.8616581030477,2026-03-31T16:45:27.861+08:00,standard
normal_key_14,511.1292866519418,2026-03-31T16:45:27.861+08:00,standard
normal_key_14,979.3587967059082,2026-03-31T16:45:27.861+08:00,standard
normal_key_14,30.08023858988659,2026-03-31T16:45:27.861+08:00,standard
normal_key_14,858.9785816924348,2026-03-31T16:45:27.861+08:00,standard
normal_key_14,344.6702814001707,2026-03-31T16:45:27.861+08:00,standard
normal_key_14,276.2900186343072,2026-03-31T16:45:27.861+08:00,standard
normal_key_14,474.22499040035245,2026-03-31T16:45:27.861+08:00,standard
normal_key_14,559.4860007576704,2026-03-31T16:45:27.861+08:00,standard
normal_key_14,710.3405343538358,2026-03-31T16:45:27.861+08:00,standard
normal_key_14,860.588553028658,2026-03-31T16:45:27.861+08:00,standard
normal_key_14,635.185113346828,2026-03-31T16:45:27.861+08:00,standard
normal_key_14,576.4128342914427,2026-03-31T16:45:27.861+08:00,standard
normal_key_14,86.6877464403197,2026-03-31T16:45:27.861+08:00,standard
normal_key_14,535.1128946264115,2026-03-31T16:45:27.861+08:00,standard
normal_key_14,356.38878804916396,2026-03-31T16:45:27.861+08:00,standard
normal_key_14,901.8403526901386,2026-03-31T16:45:27.861+08:00,standard
normal_key_14,491.096696432333,2026-03-31T16:45:27.861+08:00,standard
normal_key_15,202.00087034333393,2026-03-31T16:45:27.861+08:00,standard
normal_key_15,617.7121089573857,2026-03-31T16:45:27.861+08:00,standard
normal_key_15,255.84179612947668,2026-03-31T16:45:27.861+08:00,standard
normal_key_15,887.5550017595094,2026-03-31T16:45:27.861+08:00,standard
normal_key_15,829.0953909688063,2026-03-31T16:45:27.861+08:00,standard
normal_key_15,232.56939592703094,2026-03-31T16:45:27.861+08:00,standard
normal_key_15,403.691696472315,2026-03-31T16:45:27.861+08:00,standard
normal_key_15,972.2926106747918,2026-03-31T16:45:27.861+08:00,standard
normal_key_15,829.1643411756913,2026-03-31T16:45:27.861+08:00,standard
normal_key_15,976.9452817199491,2026-03-31T16:45:27.861+08:00,standard
normal_key_15,194.698554425082,2026-03-31T16:45:27.861+08:00,standard
normal_key_15,416.0127803050092,2026-03-31T16:45:27.861+08:00,standard
normal_key_15,328.80779782389226,2026-03-31T16:45:27.861+08:00,standard
normal_key_15,895.0668697109027,2026-03-31T16:45:27.861+08:00,standard
normal_key_15,911.1798200716169,2026-03-31T16:45:27.861+08:00,standard
normal_key_15,688.2949196538007,2026-03-31T16:45:27.861+08:00,standard
normal_key_15,801.8883314634732,2026-03-31T16:45:27.861+08:00,standard
normal_key_15,380.7079992006576,2026-03-31T16:45:27.861+08:00,standard
normal_key_15,874.0931216809262,2026-03-31T16:45:27.861+08:00,standard
normal_key_15,217.2437774294361,2026-03-31T16:45:27.861+08:00,standard
normal_key_16,437.07782096189646,2026-03-31T16:45:27.861+08:00,standard
normal_key_16,121.90707348338591,2026-03-31T16:45:27.861+08:00,standard
normal_key_16,284.07640956713504,2026-03-31T16:45:27.861+08:00,standard
normal_key_16,122.98316009055544,2026-03-31T16:45:27.861+08:00,standard
normal_key_16,933.5090403528941,2026-03-31T16:45:27.861+08:00,standard
normal_key_16,345.3802744900043,2026-03-31T16:45:27.861+08:00,standard
normal_key_16,506.7967645604347,2026-03-31T16:45:27.861+08:00,standard
normal_key_16,620.935039176022,2026-03-31T16:45:27.861+08:00,standard
normal_key_16,672.347766297004,2026-03-31T16:45:27.861+08:00,standard
normal_key_16,963.0510803229793,2026-03-31T16:45:27.861+08:00,standard
normal_key_16,740.346051040384,2026-03-31T16:45:27.861+08:00,standard
normal_key_16,304.1341128262902,2026-03-31T16:45:27.861+08:00,standard
normal_key_16,369.0321179576116,2026-03-31T16:45:27.861+08:00,standard
normal_key_16,988.2846304964268,2026-03-31T16:45:27.861+08:00,standard
normal_key_16,329.62961488806553,2026-03-31T16:45:27.861+08:00,standard
normal_key_16,212.02409730004163,2026-03-31T16:45:27.861+08:00,standard
normal_key_16,809.4614789908874,2026-03-31T16:45:27.861+08:00,standard
normal_key_16,170.14655217670187,2026-03-31T16:45:27.861+08:00,standard
normal_key_16,28.0041406630152,2026-03-31T16:45:27.861+08:00,standard
normal_key_16,425.48711044581677,2026-03-31T16:45:27.861+08:00,standard
normal_key_17,86.7864637078518,2026-03-31T16:45:27.861+08:00,standard
normal_key_17,154.1389066169734,2026-03-31T16:45:27.861+08:00,standard
normal_key_17,27.967885024803554,2026-03-31T16:45:27.861+08:00,standard
normal_key_17,975.2655518082177,2026-03-31T16:45:27.861+08:00,standard
normal_key_17,119.52890066126152,2026-03-31T16:45:27.861+08:00,standard
normal_key_17,725.1340820186056,2026-03-31T16:45:27.861+08:00,standard
normal_key_17,420.1869533189786,2026-03-31T16:45:27.861+08:00,standard
normal_key_17,11.740483649900916,2026-03-31T16:45:27.861+08:00,standard
normal_key_17,82.16748818759369,2026-03-31T16:45:27.861+08:00,standard
normal_key_17,805.2876347681785,2026-03-31T16:45:27.861+08:00,standard
normal_key_17,646.8810088087561,2026-03-31T16:45:27.861+08:00,standard
normal_key_17,655.6955007871841,2026-03-31T16:45:27.861+08:00,standard
normal_key_17,922.0244282553928,2026-03-31T16:45:27.861+08:00,standard
normal_key_17,490.3756301629209,2026-03-31T16:45:27.861+08:00,standard
normal_key_17,339.63345094676845,2026-03-31T16:45:27.861+08:00,standard
normal_key_17,641.5493896874123,2026-03-31T16:45:27.861+08:00,standard
normal_key_17,208.48861262598467,2026-03-31T16:45:27.861+08:00,standard
normal_key_17,989.0828529248934,2026-03-31T16:45:27.861+08:00,standard
normal_key_17,374.0329487112515,2026-03-31T16:45:27.861+08:00,standard
normal_key_17,46.41145430634641,2026-03-31T16:45:27.861+08:00,standard
normal_key_18,882.4721001660072,2026-03-31T16:45:27.861+08:00,standard
normal_key_18,597.0234909239733,2026-03-31T16:45:27.861+08:00,standard
normal_key_18,199.3532653284127,2026-03-31T16:45:27.861+08:00,standard
normal_key_18,778.5187946730377,2026-03-31T16:45:27.861+08:00,standard
normal_key_18,263.2248171673584,2026-03-31T16:45:27.861+08:00,standard
normal_key_18,565.6130755809078,2026-03-31T16:45:27.861+08:00,standard
normal_key_18,640.7954085282176,2026-03-31T16:45:27.861+08:00,standard
normal_key_18,621.4207100033099,2026-03-31T16:45:27.861+08:00,standard
normal_key_18,403.1430468884507,2026-03-31T16:45:27.861+08:00,standard
